id,content,recommended,reviewer_segment
cb87d08b-3d81-50a5-addb-983e36e7473a,"Мила та смугаста. Мені дуже подобається стиль і милі смужки, а також універсальність дизайну цієї сорочки. Вона відповідає розміру і приховує мій живіт саме там, де потрібно.",1,style_and_appearance
f00bc5f6-7fa2-599f-8583-725d8b8dd8bb,"Chameleon color Saying that these pants are comfortable would be redundant. they are over & above in comfort. i wear a size 8; and they are right on in sizing. i want to comment on the color/print. to see the green, i had to take the pants by a window with natural light and look closely. that being said, i think the pants take on the color of top one chooses. i walked through my closet with the pants in hand. they match with light grey, periwinkle blue, light sky blue, navy, white, your choice. i do prefer a so",0,overall_wearability_and_value
a1541219-ea6f-5438-b920-4ef5e844bec8,"Great, easy to wear jacket I was so pleasantly surprised when i received this in the mail, because it's much more substantial than i thought it would be. it's perfect for fall and spring and the lining is very soft. i thought it'd be more difficult to wear but it goes well with everything! i ordered my usual size small and am happy with the fit.",1,overall_wearability_and_value
af21edab-cc8f-5cbe-bf59-5c6b97b2f9a2,"Great design, unfortunate zipper I loved the jumpsuit the moment i saw it in the catalogue and luckily there was one returned to the store near me! i am 5'10"" and 140 pounds. the small fit perfectly, but the zipper on the top section was so difficult to use that i would need help every morning to get dressed. the zipper was missing a couple prongs and i had to make the return.",1,material_and_quality
edcc44a4-a0ea-596a-9745-3e1d79099a05,"Дуже великі. Я замовила XL, тому що більшість сорочок на ґудзиках цього продавця мені потрібні розміру 12, а іноді 14 через мої плечі та груди, але ця була величезною.",0,fit_and_sizing
27b75329-fd76-5c4b-8ea7-559cf8ecd8c4,"Подобається. Спочатку я побачила це онлайн і мені не сподобалося. Потім я побачила його в магазині і купила, майже не пам'ятаючи про онлайн-досвід, тому що сукня набагато краща вживу: вона (майже) безсезонна, чудово виглядає з осінніми чоботами і зібрала багато компліментів. Це одна з тих речей, яким інтернет не може віддати належне. Я знімаю одну зірку за якість, оскільки застібки для підкладки були заплутаними (і, можливо, це лише та, яку я купила): одна з застібок була відірвана від.",1,material_and_quality
0602c2fb-efd5-59e7-aeba-2c33eae541d3,"Had high hopes but... Gals, if you absolutely must have this top wait for it to go on sale (don't worry, it will). between the poor fit and the polyester, i have no good things to report about it. this is very much below retailer's usual quality and style.",0,overall_wearability_and_value
28154737-fc92-5cbb-a3b4-e9e067f42d28,"Boxy I ordered this sweater in black and thought it was a pretty design and something different in a cardigan. when i tried it on, it was an odd fit and very boxy and unflattering. i wanted to like it and keep it, but i knew i would not wear it so, unfortunately, it went back.",0,fit_and_sizing
8c70896b-d45e-5aac-aed8-0e06c088f1b7,"Мило, але тонко. Тканина тонка і не щільна. Мені здалося, що вона трохи маломірить. Зазвичай я ношу великий розмір у цьому стилі, але вона була занадто тісною.",1,material_and_quality
565218c1-675c-5175-bd8e-d35e8127ce54,"Не для мене. Мені сподобався вигляд цього светра онлайн, але він просто не підійшов мені. Посадка була недостатньо хорошою. Стиль нормальний. Колір гарний. На дотик — колючий. Загалом, він не підійшов для мого тіла.",0,overall_wearability_and_value
76545df5-bb1c-5eac-b06f-dd1e549cb18b,"Pretty, femine I really like the dress, the material, the print and the pleated skirt are totally fun. however, the neckline is a bit to low, and a cami is necessary, at least for me. the material is very sheer, which will be noted on the sleeves and the lower skirt where the liner falls short ( about 4 inches above the knee).the main draw back i personally have with this dress is taking it off. there are no zippers or buttons. getting it on is easy, not so when taking it off!",1,fit_and_sizing
9d73ac66-eed2-547b-b6ec-b3f487d380da,"Чудова базова річ. М'яка та затишна повсякденна футболка, яку можна носити як святково, так і повсякденно. Єдина скарга — хотілося б, щоб вона була доступна в більшій кількості кольорів!",1,overall_wearability_and_value
6e1d0ecf-2ad3-57b4-8afe-5f8351580f2f,I bought the blue and the white - the white is very sheer. the fabric is more scratchy on the outside than the inside - i wore it the whole day and it was not an issue for me.,1,material_and_quality
0379df75-caf7-5c8c-a7dd-0ba550afc987,"Принт виглядає точно як на фото. Це справді гарний принт на пристойному топі. Єдина причина, чому я його повернула, полягає в тому, що він не виглядав добре з моїм тоном шкіри, а тканина тонка. Я планувала використовувати його як нижній шар під кардигани.",1,material_and_quality
018309e5-bbce-5c87-b2be-4934827c668f,Be careful with laundering I love these pants but be care when you do laundry. the dye transferred to another pair of pilcro chinos that was a little lighter color. very frustrating. label mentioned it but i only noticed after it happened because the colors are both not that dark at all.,0,material_and_quality
e075d124-aa1a-5950-ad76-0ac6f1fc5828,"Чудова, але... Я побачила цю спідницю онлайн і мусила її мати. Як зазначив інший рецензент, колір більше схожий на жовтувату слонову кістку. Спідниця дуже гарна, але також має дуже товсту/важку атласну поліестерову підкладку. Я не відчуваю, що могла б носити її влітку, тому що товста поліестерова підкладка не дихала б. Це був вирішальний фактор, і, на жаль, мені доведеться її повернути.",0,material_and_quality
ab373ed4-5f84-5af7-8cb7-585cbca2afed,"Універсальна та вигідно підкреслює фігуру. Я приміряла цю річ і одразу її полюбила. Крій вигідно підкреслив фігуру, але рукави трохи довгі, тому замовлю розмір ""petite"". Червоний колір схожий на винний, дуже гарний. Я також замовила зелений, щоб побачити колір наживо, не впевнена, який залишу. Можна носити з чим завгодно, справді: джинсами, брюками, спідницями чи сукнями...",1,fit_and_sizing
4cd7f880-e2c5-56bc-99b9-c7bfaee7416b,"Більше схоже на накидку. Це більше схоже на накидку, ніж на те, що можна носити на вихід.",0,overall_wearability_and_value
e4fffbc4-2f26-5ace-b044-3a318b747a7e,"Lovely top for different body type than mine Lovely, comfortable top. not flattering on my full figure but would be flattering on most--especially younger women who want to emphasize their curves~~",1,style_and_appearance
794db1d2-b1ff-5ad0-943c-c0fe19a8e654,"Wanted to love but doesn't work Super soft, super cute but too short for a dress, too long and too overwhelming for a shirt, and didn't like the look with leggings at all so sadly i'm returning. love the colors, feel and style but no way will sizing up or down fit in a way that was functional...having said that..fits tts i guess.",0,overall_wearability_and_value
5b8c16fa-ad7e-5a8a-979d-772aa34d4d02,"Ніколи не була так розчарована... Продавець постійно пропонує унікальний, вишуканий та якісно виготовлений одяг. За винятком випадкових покупок у їхніх дочірніх компаніях, я купую лише у них. Я припускаю, що не можу очікувати 100% досконалості від продавця, але 99% часу — це те, що я отримую. Це той 1%... Цей светр справді жахливий! Я не можу (або принаймні мені дуже важко) почати описувати, який цей светр, але він настільки не схожий на продукцію цього продавця, що якби не виразний візерунок спереду...",0,overall_wearability_and_value
e225deae-c5dd-5f7c-9404-497e1c252743,"Flimsy and disappointing Even at a very deep discount, this piece is definitely not worth the money. the picture made me think this jacket had a longer curved velvet hem as part of its design (which would be cool)--which is largely what attracted me to it, but as i discovered when it arrived, that was actually part of the shirt worn beneath in the photo. so this image is rather misleading. the actual jacket is very thin--more like a shirt with an open front than a jacket. the pockets are just loosely tacked inside. for",0,style_and_appearance
e655c28d-9df1-5d49-9790-f1230ea8af30,"Порвалася улюблена пара. У мене багато пар Pilcro Serif — і з якоїсь причини, після 5 місяців або менше звичайного носіння, ці прийшли в непридатність. Я не сушу свій денім і перу в делікатному режимі... ця пара просто не здається дуже щасливою. Почала кошлатитися після двох прань, здається, це інша суміш тканини, ніж інші? Дуже засмучена, і тепер немає можливості її замінити. Сумно.",1,material_and_quality
23bdae77-91ba-59e4-9fc0-b3200897819e,"Без підкладки та абсолютно прозора сукня. Я щойно отримала це поштою сьогодні. По-перше, підкладки не було, а тканина абсолютно прозора. В описі зазначено ""віскозна підкладка"", тому я припустила, що підкладка є, і на фото вона виглядала бежевою. По-друге, її, очевидно, відправили з магазину, де загубили підкладку, і її запхали в найменший можливий конверт продавця. Тканина красива, але сукня величезна, як казали попередні рецензенти. Я замовила розмір менший, ніж зазвичай.",0,material_and_quality
40f1ee47-edb7-5b36-89c7-7039a9eea8e0,"I second that above review who states ""worst blouse i've ever ordered""",0,overall_wearability_and_value
8f592843-7bb8-51eb-aa91-320503195b45,"Really hoped this would be my go-to winter dress When i saw this online, i wondered why this dress cost so much. i have been keeping my eye on it for some time. loved what i saw, the design and colors and details at the neckline and waist along with pockets but was skeptical. i was waiting for a sale to take a dive and here are my thoughts when i got it: ___________ pros: - the colors you see online are exactly the same in person. - the jeweled neckline is lovely. it's one thing that drew me to it. this dress had a very sophisticated appeal wh",0,style_and_appearance
2a703517-41e3-5795-ae0f-104ce450eec3,"Disappointing I was so disappointed when i received this top. the color is some washed-out faded version of the picture shown and the cut is much fuller than it looks in the picture. the back is cute but not worth the awful, drab actual color.",0,style_and_appearance
e9f5d8b1-db36-5bd6-a8a8-af83e169a7c4,"Колючий. Я зробила помилку, замовивши без перевірки відгуків. Милий дизайн, але не такий зручний, як здається. Повернула негайно.",0,overall_wearability_and_value
a940c3d0-4e46-5d66-ac76-86b6f7413579,"Матеріал був трохи грубуватий на мій смак. Колір зовсім не пасував до мого оливкового кольору обличчя. Враховуючи ціну цієї сорочки (навіть зі знижкою 20%), я не думаю, що вона того варта. Якщо я витрачаю понад 100 доларів на блузку, я повинна її любити, а цю я не люблю... повертаю.",0,overall_wearability_and_value
cb342c2c-70df-5020-86cb-0b03ed4518d7,"I purchased this sweater because of the cute unique diagonal design. however, i was largely disappointed by the fiber of the sweater, it is rather coarse to the touch and a bad fit. on the model it looks nice, but it was large around the torso, yet short at the same time creating an awkward and unflattering fit. i shall be returning it.",0,fit_and_sizing
7ad6f945-edf2-514a-90da-40efbb24c408,"Непогана спроба... Цей топ виглядав так гарно онлайн! На жаль, він мені не підійшов – спереду він був трохи безформнішим наживо, хоча спинка була чудовою, з ґудзиком-зборкою по центру. Колір здавався жовтим онлайн, але наживо був трохи зеленішим. Також пройми були дуже низькими, тому потрібна була б майка або без бюстгальтера.",0,style_and_appearance
eb1ea5e8-d408-5ff2-a394-8a3a1d010e1f,"Обожнюю цю червону сукню! Стиль і колір цієї сукні дуже личать. Думаю, я носитиму її навесні та восени, а також взимку. Розмір M мені підходить, мій зріст 5'8'' і вага 140 фунтів.",1,style_and_appearance
cb9d33ca-0c5c-5dfe-9c9a-5627581417f7,"Loved this dress until... I absolutely fell in love with this dress in the store and immediately scooped it up in black. wore it 3-4 times on hot summer days and it was perfect! very comfortable, easy to throw on and dress up or down. i decided to hand wash instead of dry cleaning (as i usually do) and after hanging dry, it became significantly more translucent than it had been before! i can no longer wear this dress because you can see everything through it. it's as though the fabric completely changed after being wet.",0,material_and_quality
2bcb939f-8e0b-5c18-9928-fa7f84aeaf41,"Жахлива якість. Я люблю сукні Maeve і завжди носила їх довго, при цьому вони виглядали чудово. Ця сукня не відповідає цим стандартам. Вже на друге носіння цієї сукні блискавка повністю зламалася. Мені довелося віднести її в хімчистку, щоб замінити блискавку за високу ціну для дорогої сукні, я розчарована.",0,material_and_quality
33b44932-136e-5f52-8ffb-916f530ba879,"Less delicate in person I coveted this dress for so long, but this was a case of the photo giving me a different visual impression than seeing it in real life. the ""gold"" patterns on top aren't shiny and delicate in person as i had imagined, and they actually make a very strong impression up close (and are painted on, it seems). the mesh they lay on is also more coarse than i had hoped. the coolest part about this dress, though, is the shiny, sequined black underlay. the photo doesn't do that component justice. i was s",0,style_and_appearance
5406d973-9465-59c2-9d08-a759d45bb533,"Not sure I purchased this to wear on the same day. it did have a strong smell ! i tried airing but didn't help much so didn't wear. tags are cut so will probably give a try after washing (by hand, my fault for not checking this part). it is a bit over my price range for a casual top, so hoping i'll end up loving it!",0,overall_wearability_and_value
e783cc31-c3a5-57c9-84fe-60616ac44703,"Застрягла! Я була така схвильована, коли замовила це, я люблю зручний одяг, і це виглядало ідеально! Коли я отримала його, від топа йшов дивний запах. Переконана, що це могло бути від зберігання чи чогось іншого, я його випрала. Запах не зник. Я прала його вже 3 рази, і запах не зникає! Я ще не носила його, але оскільки я його випрала, то не можу повернути. Топ виглядає і відчувається чудово – тільки цей дивний запах. Тепер я «застрягла»!!",0,material_and_quality
fff7be36-4cee-5eb0-bd2e-faf7a8bde10e,"Цей жилет набагато шовковистіший, ніж показують фотографії онлайн, що стало приємним сюрпризом. Крій цього жилета чудовий, і його можна носити багатьма способами!",1,style_and_appearance
6a7e8471-4005-5e5a-973d-d0b9c917452c,Not comfortable because of itchy tags 3 tags - one quite huge (about 2'' by 3'') - very itchy. so i cut out the tags and they are sewn with some kind of hard poky plasticy thread - now even more itchy! i will have to wear these inside out.,0,overall_wearability_and_value
5c742bc1-f2de-5091-b8ed-4535e3112571,"Love this This is a great dress, i feel like it hides any imperfect spots including some armpit fat or belly fat. i have gotten several compliments on this dress because the stitching for the flowers is very high quality!",1,style_and_appearance
d8b957c4-6262-5051-b0b8-78fd022bb234,"Epic I love this top. in fact, when i saw in the store, i was hoping that it would go on sale. i wore it and received many compliments. the underlay provide adequate coverage so no additional cami is needed. this top does run large. i normally wear a 2 and i ordered this in a 0 and it fits perfectly. i would not order this if you are not willing to spend the money to dry clean it. it is delicate and i would not encourage washing it at home.",1,overall_wearability_and_value
4b3a9518-eb48-5318-84ca-e8da78437a28,"Незручна посадка для мене. Подобається, як ці штани виглядають на фотографіях, чудова якість, але стиль не зовсім мій. Я спробувала, і це головне!",1,style_and_appearance
ef01047f-9a97-5c84-ba1d-d77f32be2571,"Perfect tunic!! Love, love this tunic. my size 4 fits perfectly with a little room, material is very soft and very comfortable. could be worn with leggings or with a belt as a dress...so many options. so worth it!!!",1,overall_wearability_and_value
afedd33a-cae1-5cf5-bc3b-a6c7ef713e88,"Занадто блискучий. Хоча цей топ має чудовий дизайн, виріз горловини та колір, металеві нитки зробили його занадто блискучим для мене. Я насправді думаю, що він виглядає краще на фотографіях, ніж наживо, через металеві нитки.",0,style_and_appearance
9d2bd40e-79d5-535c-baf3-cfa7782718de,"Ця сукня наживо виглядає миліше, ніж на фотографії. Мереживні деталі чудово виділяються на тлі її тілесної підкладки. Мій зріст 5'1"", вага 130 фунтів, і звичайний розмір 2 сидить ідеально, довжина до колін. Це дуже витончена сукня в стилі ошатно-повсякденного. Вона трохи дорога для бавовняної сукні, але варта того зі знижкою 20% від продавця.",1,overall_wearability_and_value
721b2f36-3185-5f49-9c9a-2133c8c392ee,"Loved this dress when i tried it on in the store and thought it would be perfect for a casual wedding. unfortunately, the day of the wedding the zipper split and i had to wear something else. it fit well, but was poorly made. based off other reviews, this isn't the first time this has happened with this dress! not worth the risk at all.",0,material_and_quality
57f87d03-2c50-5592-ab9a-8d11c7b58895,"Гарний колір. Купила це на розпродажі і вчора одягла на роботу з чорними вузькими штанами та леопардовими балетками з великим золотим намистом. У мене пишні груди, і мені доводиться бути обережною зі стилями з баскою, але цей сидить добре.",1,fit_and_sizing
d2704ad4-7b80-5548-b4dc-4fdf7916e0d9,"Nice staple t-shirt I purchased the pink top and really like it. it will be a ""go-to"". the material is light but not skimpy, and it has a nice drape to it. the length is good for me (5'4"") and it fits tts.",1,material_and_quality
7ea34cb2-3b35-528b-b9be-f05f1ec60fe2,"Good summer top Fits nicely, casual and lightweight for the summer and i like the look of the cross straps in the back. no complaints!",1,fit_and_sizing
5749c8ae-e857-570e-99d2-37ac675b71f3,"Really pretty, but runs at least a full size small.",1,fit_and_sizing
2f969795-47e6-5038-9e8a-ce4033223210,"Колір гарний, а матеріал такий, який можна знайти у шкільного драмгуртка з низьким бюджетом – дуже дешевий поліестер. Крім того – він не підшитий і ніяк не оброблений – тож можете бути впевнені, що приблизно на друге-третє носіння по всій речі підуть затяжки. Я додала фото «подолу» нижче. Крім того – драпірування незграбне (як зазначали інші рецензенти). Загалом – досить жахливо.",0,material_and_quality
9bbf5f7e-5b7f-5918-afd3-ef3c65d1e7ee,"Цей комбінезон набагато краще сидить, ніж здається на фото товару! Я не впевнена, чому його скомбінували так, що він виглядав таким зимовим – і не підкреслював довжину капрі та цікавий художній верх! Я маю пишні форми, розмір 4 або 6, менша зверху, з широкими стегнами. Мені подобається, як він сидить. Він підкреслює високу талію, штани тягнуться – це просто чарівно! Я б сказала, що верхня частина досить облягаюча – це не еластичний матеріал, а скоріше текстурована щільна тканина – тож це щось...",1,fit_and_sizing
ff192983-fe15-5353-b067-aea13da16e99,"Comfy & stylish Long, thin, tunic. perfect over leggings, great for casual day but look pulled together.",1,overall_wearability_and_value
1d80af59-8131-52ac-8f5e-66e0130b9744,"Odd fit I really wanted to like this top, but unfortunately it is not as pretty or flattering in person. the yellow looks dirty in real life, not pretty like the picture. it is also a strange fit/shape when it is on. i tried it on in the store and did not like it at all.",0,style_and_appearance
c48132b5-afcc-50cb-be83-1ff58e686874,"Wasn't for me, but was soft I tried this on today because when i touched it, it was irresistibly soft. i like the orange, it was a loud orange-and i almost would have preferred some sort of design to it. i did not purchase this because at the end of the day it did not suit my style-it was very plain. i think you could dress it up with the addition of a belt or the right necklace, but i am not usually a fan of buying pieces that do not stand on their own and require an accessory. that said, it was very comfortable and soft",0,style_and_appearance
c1265e8b-c204-55e2-97f8-e2894364b2bf,"Не сподобалося. Хоча з цим топом все гаразд, він не мав відчуття «від роздрібного продавця». Він більше схожий на щось з універмагу, можливо, бутика. Я купила його на розпродажі, але повертаю, бо він мені не дуже подобається, особливо поруч з моєю блідою шкірою. Я бачу, що він виглядав би набагато краще на комусь з темнішим відтінком шкіри. Зазвичай я ношу розмір 8/10 (середній). Маленький розмір цього топа підійшов добре.",0,overall_wearability_and_value
d184e698-714e-55e6-8267-49f7ce2e4bb4,"Хоча тканина, вишивка та розмір ідеальні, я просто не могла змиритися з блискучими маленькими дзеркальцями, якими дизайнер прикрасив цю сорочку. Ця деталь не помітна на фотографіях, і я відчула, що вона зменшує універсальність цієї блузки. Отже, вона має повернутися до продавця.",0,style_and_appearance
ae897d7c-b57a-5d48-969f-5e9dc7a12858,"Love this! This is exactly what i was expecting. cute, comfortable and casual. there are some gold sequins in the scroll work that i didn't see online. they are super pretty in person.",1,overall_wearability_and_value
947b8716-54bd-5fc0-9821-1956a041d857,"Ну таке. Ця сукня має дуже гарні кольори на вишивці, з нею все гаразд, окрім того, що в ній немає нічого особливого. Дуже невиразна посадка. Тканина дуже схожа на поліестер. Немає справжньої форми. Вишивка на сукні, яку я приміряла, була розташована так само, як на фото, тож тут проблем немає, просто ніщо в сукні не змусило мене захотіти її носити. Можливо, за набагато нижчою ціною, але за цю ціну це розчаровує. Розмір 2 підійшов ідеально, мій зріст 5'2"", вага 112. Загалом, просто...",0,overall_wearability_and_value
11b3c295-f707-58dc-87a1-98e75372b4dd,"Дуже гарний. Мені дуже подобається цей комбінезон, він сидить на мені з високою талією, тому сподіваюся, що прання допомогло. Подобається матеріал, і він добре виправся. Має бути дуже зручним.",1,material_and_quality
8427bdf5-b7bc-5f33-ad6a-e64b2581b840,This sweater is a dull off white color. it looks old fashioned. don't get.,0,style_and_appearance
f6b3d08c-ac09-5a37-8828-91cd7aa389ab,"Goofy skirt on this dress. This dress has pretty colors. the top fit well but the bottom looked like an upside down umbrella. it has enough material to make 2 skirts and the big pockets on the sides make the skirt stick out sideways. the photo of model is from side, not the front. very unflattering on me.",0,fit_and_sizing
cb661f5e-55cb-5900-ae5e-b98cf52b8073,Not for me!!!! Unique jacket..... but when i put it on i felt and looked like charlie brown. this will be going back.,0,style_and_appearance
d4ddb80e-c9fb-522e-928f-9032ef04df52,Very pretty and very lightweight fabric Fabric was a little more shear than i thought it would be - while not a big deal - it was missing a few of the silver beads along the front line of the top. returned,1,material_and_quality
c7e8a135-3149-5c5f-ae97-5c00f5f00f07,"Виглядають і сидять чудово, але низька якість. Я люблю джинси Pilcro і зазвичай ношу модель Stet. Це перша пара, яку я мала, що так сильно тягнеться. Вони розтягуються і трохи втрачають форму, але повертаються до неї після прання. Моя головна скарга може бути пов'язана з еластичністю: після першого носіння внутрішня частина стегон покрилася ковтунцями. Звісно, мої внутрішні стегна торкаються одне одного під час ходьби, але такого ніколи не траплялося з жодною іншою парою Pilcro, яку я мала. У мене досі є пара чорних Stet, які я купила 4 роки тому, і вони ніколи не показували...",0,material_and_quality
97e52191-ee33-548f-b747-09ca2534b220,"Could have been great I really loved how this top looked and was really excited it to get it on sale. i was worried that it might be too small/tight (i ordered a m and would consider myself a m) but was relieved to find it fit just fine. i was extremely disappointed to find that it was too sheer to wear by itself and still showed my bra with a layering tank on underneath. it was also more like a crop top for length, which does not work with my mama belly.",0,material_and_quality
a22560a9-97b9-53ec-a1bf-82f9d2172516,"Droopy front, heavy fabric Right out of the bag, this top didn't really match the one pictured here (it is the right top, though). the fabric was heavy and felt ""damp"" -- the way something feels coming out of the wash. very odd. and the fit is nothing like what's shown on the model. the ""v"" is not fitted or nicely wrapped (or even tacked in place) -- it was just two loose, droopy pieces so most of my bra was showing no matter how many times i put the pieces back where they belonged (i'm neither ""flat chested"" nor ""busty""",0,fit_and_sizing
eafc6aa0-a19b-5f8f-a6a3-7b5ef28d92ab,"Обережно! Є причина, чому цей светр продається зі знижкою. Він навіть віддалено не того кольору, що на фото. Замість чудового античного синього на фото, цей светр – вицвілий, нудний, бірюзово-зелений. Яке величезне розчарування.",0,style_and_appearance
b56e7002-7d22-58c3-97ab-cc1c3d5b411f,"Повсякденна сукня з перехресною спинкою. Однозначно якість піжами. У мене досить худорлява статура, і вона висіла на мені як намет. І вона дуже тонка, тому підходить як накидка для купальника, але точно не як сукня для чогось іншого.",0,overall_wearability_and_value
8ae18838-eeaf-506f-9df9-774b344c45e9,"Всесезонна досконалість. Я купила цю сукню після того, як тижнями на неї задивлялася – вона справді приголомшлива. Червоний колір неймовірно яскравий, особливо для льону, а пошиття дуже якісне. Оскільки це льон, вона відчувається свіжою та легкою, і її можна гарно поєднувати зі светром або закочувати рукави для дуже спекотних днів. Віскозна підкладка – це також дуже приємна деталь, оскільки льон досить прозорий. Це справді підкреслило для мене відчуття якості. Я купила свою в розмірі 0-regular, який виявився трохи великим, я...",1,material_and_quality
5819edb4-9cf2-51cb-9612-cb2f3af0738e,"My recommendation is a ""maybe"" This top is for someone flat chested and skinny. i really like the styling, color, fabric and everything except that it's not for my body type. i am a 36dd and have a little bit of a stomach... so it makes me look fat from the sides. the pictures taken on the model are from the front and back - but i will bet she would still look good in it from the sides! will be returning it.",0,fit_and_sizing
b1c82163-25fa-57f5-b40b-14734021a805,"Whimsical style What an adorable print! yes, it may be a bit juvenile for someone my age but i don't care. the toucans are rendered in soft primary colors. the skirt is swingy but not poufy. whole dress is lined so thankfully it's not a see through white fabric. the bodice in medium petite fits me just perfectly (36dd) so if you are slender on top, size down. agree with the previous reviewer about the zipper, which i find to be cheap and irritating, especially when zipping over the waistband. worried abo",1,fit_and_sizing
c023c650-479d-5690-97a8-564c5827220c,"Perfect for work and going out! Love this top! you can definitely wear this out with jeans or with dress pants for work. it can be dressed up or down, so it's very versatile. the red motif is a gorgeous color for spring and summer. received lots of compliments!",1,overall_wearability_and_value
526c3699-1104-575f-9d01-3784e9a232ab,"Милий дизайн, поганий матеріал. Мені сподобалося, що ця сукня бавовняна. Це тонка бавовна, і на фотографіях видно, що модель носить чорну комбінацію з товстою бретелькою. Моя ж прийшла з тілесною комбінацією. Думаю, всі вони йдуть з тілесною. Не впевнена, чому вони показали сукню з чорною комбінацією на товстих бретельках, хіба що для того, щоб показати сукню як ніби вона з товстішої бавовни, ніж є насправді. Сукня все ж чарівна, що ускладнює мені рішення, чи залишити її і сподіватися, що моя не порветься легко, чи повернути.",1,material_and_quality
d6c3df70-c483-59eb-ae25-d5c52aa055e9,"Купила їх онлайн на розпродажі і дуже ними задоволена. М'який і легкий матеріал – відчуваються повітряними, як і повинні пляжні штани!",1,material_and_quality
16fe7fa9-d365-5459-9b49-5bbc3041ee9c,"Не відповідає опису! Мені подобається вигляд цієї футболки, і сидить вона добре, але її описують як ""бавовняно-віскозний трикотаж"", а насправді це 50% поліестер. Якби я знала, то не замовила б, і тепер доведеться її повертати.",0,material_and_quality
82634202-8c12-53c1-92e0-3042a30665ea,"Нормально. Я думала, що вони будуть гарними, і вони такі, але потім я почала думати, що прикраси з часом вийдуть з моди, і ці джинси не зможуть бути такою класикою... Крім того, прикраси роблять джинси важчими. Сидять як більшість джинсів-бойфрендів/гьорлфрендів, трохи вільно (не так сильно на мені через м'язи), а довжина на розмір petite була близькою до того, що показано тут (для мене типово, що вони все одно трохи довші, оскільки я не тільки невисока, але й маю короткі ноги для свого зросту!) Тож, якщо ви хочете такий стиль",1,style_and_appearance
5859c475-ed69-5897-8c74-5b2f642200c9,"Great casual shirt Very nice casual, inexpensive shirt and the laced neckline is great....not too revealing and easily worn tied without looking prudish. and of course, open as well",1,style_and_appearance
066e9ff9-f595-5fb7-9c86-2313af2f0ecc,"Безформний мішок. Ця сукня була такою гарною на вішалці, але на мені виглядала як безформний мішок. Навіть розмір 0 був занадто вільним і безформним. Талії, як на фото, немає. Нерівний поділ (hi-low hem), вільний крій та хвилястий шов на талії (дивіться на третьому крупному плані) створюють враження, ніби сукня дивно сіла після прання. Дуже шкода, адже це таке гарне поєднання візерунків.",0,fit_and_sizing
cac41a3f-bb1f-5262-91fc-8af8961a4735,"Дуже проста, але чарівна форма. Я замовила розмір XS petite. Основа коміра була сверблячою... якщо носити під неї светр-гольф, то все буде добре. Інші частини були дуже м'якими.",1,material_and_quality
0d380ee6-16e5-5b55-adc2-2303ff968053,Pretty but... Very pretty top. however you absolutely need to try it on before ordering. fit well in the chest area but way too big in the sides - i looked pregnant. had to return.,1,fit_and_sizing
1521ec99-935d-55e9-8aac-ab2793357d0f,"Супер мила і приваблива сорочка, довгий фасон туніки дозволяє носити її як у повсякденному, так і в більш ошатному стилі, така мила і зручна!",1,overall_wearability_and_value
85c608fa-f096-5eb9-a815-2e39f453e2ac,Too small and short for my age. Very pretty but too short for my age. looks well made and green dress is beautiful. it was just too short for me to be comfortable wearing.,0,fit_and_sizing
ed6656b3-855b-5d68-abca-9ee030333356,Don't do it I wish i had read the reviews prior to purchasing. this skirt looks amazing in photos and lace appears black. the lace on mine is actually purple - at first i thought it was just purple due to lighting with red underneath - but nope - pull the netting away and it is purple. lace netting hikes up on the right due to poor craftsmanship. i ordered a medium and felt it was a bit large. will return.,0,style_and_appearance
3c44a3aa-c931-5fa0-995e-bc5cc6f0af5e,Practical and cute I purchased this shirt in blue and i like it. the fabric is more of a stretchy/jersey material - didn't expect that. but the shirt looks decent on and is comfortable.,1,material_and_quality
f93a7e3b-b93a-5fe5-9bae-a94108c12e03,"Виглядає мило – але линяє! Ця куртка виглядала чарівно. Вона також була досить зручною. Однак вона линяє і залишала ворсинки на кожній темній поверхні, до якої торкалася. На жаль, це для мене вирішальний недолік.",0,material_and_quality
f87f13d6-4d5c-524b-8fff-ab6c9e2d8065,"Adorable but not really a cardigan more a capelet I gave this 4 stars instead of five because the picture really does give you the impression that this ""cardigan"" has sleeves but actually it's a cape with a few stitches above the wrist. it's also quite short, i'm only 5 5"" and it hits me above my waist. this picture was clearly shot with the front pulled down, i bet if we saw the back it would be high above her waist. also, one of the buttons fell off the first time i wore it. i heard it fall thankfully so it was easy enough to sew back on but",1,fit_and_sizing
e440d827-ac08-5907-8ac6-50506b7549ef,"Cute pattern, but i don't live this shirt This shirt is cute, nice cut, but i don't love it. best as a sleeping tank.",0,style_and_appearance
c01f82b9-29fe-5d19-8c6b-7a30f1ebc2c3,"Cute summer dress I purchased this dress in the blue version. its a lovely dress that would be perfect for summer. the dress fit tts on me .. it is a little low in the neck area and it is a little uncomfortable in the torso area. i am on the fence about keeping it. the skirt is flouncy, cute and fun. i hope i can get it to work",1,overall_wearability_and_value
